"ProblemID","SubjectID","StartOrder","FirstCorrect","EverCorrect","UsedHint","Attempts","pCorrectForProblem","medAttemptsForProblem","priorPercentCorrect","priorPercentCompleted","priorAttempts","prediction","fold"
"overNineThousand","S586",580,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.7,0.9,10,TRUE,9
"hasTwoDigits","S586",581,FALSE,TRUE,FALSE,4,0.37037037037037,2,0.727272727272727,0.909090909090909,11,FALSE,9
"canDrinkAlcohol","S586",588,TRUE,TRUE,FALSE,1,0.32,3,0.666666666666667,0.916666666666667,12,FALSE,9
"isEvenPositiveInt","S586",589,FALSE,TRUE,FALSE,3,0.136363636363636,4,0.692307692307692,0.923076923076923,13,FALSE,9
"oneToN","S586",608,FALSE,FALSE,FALSE,49,0.227272727272727,7,0.642857142857143,0.928571428571429,14,FALSE,9
"helloWorld","S587",9,FALSE,TRUE,FALSE,2,0.523076923076923,1,0.5,0.5,0,FALSE,9
"helloWorld","S588",824,FALSE,FALSE,FALSE,5,0.523076923076923,1,0.5,0.5,0,FALSE,9
"helloWorld","S749",755,FALSE,TRUE,FALSE,7,0.523076923076923,1,0.5,0.5,0,FALSE,9
"doubleX","S749",762,TRUE,TRUE,FALSE,1,0.95,1,0,1,1,TRUE,9
"raiseToPower","S749",764,TRUE,TRUE,FALSE,1,0.886792452830189,1,0.5,1,2,TRUE,9
"convertToDegrees","S749",765,TRUE,TRUE,FALSE,1,0.34,2,0.666666666666667,1,3,FALSE,9
"findRoot","S749",766,TRUE,TRUE,FALSE,1,0.486486486486487,1,0.75,1,4,FALSE,9
"intToFloat","S749",767,TRUE,TRUE,FALSE,1,0.875,1,0.8,1,5,TRUE,9
"leftoverCandy","S749",768,TRUE,TRUE,FALSE,1,0.780487804878049,1,0.833333333333333,1,6,TRUE,9
"howManyEggCartons","S749",770,FALSE,TRUE,FALSE,2,0.216216216216216,3,0.857142857142857,1,7,FALSE,9
"kthDigit","S749",772,FALSE,TRUE,FALSE,9,0.121212121212121,3,0.75,1,8,FALSE,9
"nearestBusStop","S749",785,FALSE,TRUE,FALSE,2,0.137931034482759,2,0.666666666666667,1,9,FALSE,9
"overNineThousand","S749",941,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.6,1,10,TRUE,9
"hasTwoDigits","S749",942,TRUE,TRUE,FALSE,1,0.37037037037037,2,0.636363636363636,1,11,FALSE,9
